origin,destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Kazakhstan,Armenia,604,2005,67.29149357,48.15688067,44.92993276,40.28952569
Kazakhstan,Azerbaijan,4147,2005,67.29149357,48.15688067,47.54599879,40.28827235
Kazakhstan,Cyprus,158,2005,67.29149357,48.15688067,33.0060022,34.91667211
Kazakhstan,Georgia,1568,2005,67.29149357,48.15688067,43.50780252,42.16855755
Kazakhstan,Israel,11179,2005,67.29149357,48.15688067,35.00444693,31.46110101
Kazakhstan,Jordan,36,2005,67.29149357,48.15688067,36.77136104,31.24579091
Kazakhstan,Turkey,4795,2005,67.29149357,48.15688067,35.16895346,39.0616029
Kazakhstan,Kyrgyzstan,19645,2005,67.29149357,48.15688067,74.54165513,41.46221943
Kazakhstan,Tajikistan,857,2005,67.29149357,48.15688067,71.01362631,38.5304539
Kazakhstan,Turkmenistan,20410,2005,67.29149357,48.15688067,59.37100021,39.11554137
Kazakhstan,Uzbekistan,18166,2005,67.29149357,48.15688067,63.14001528,41.75554225
Kazakhstan,India,2491,2005,67.29149357,48.15688067,79.6119761,22.88578212
Kazakhstan,Mongolia,384,2005,67.29149357,48.15688067,103.0529976,46.82681544
Kazakhstan,Brazil,12,2005,67.29149357,48.15688067,-53.09783113,-10.78777702
Kazakhstan,Chile,10,2005,67.29149357,48.15688067,-71.38256213,-37.73070989
Kazakhstan,Australia,670,2005,67.29149357,48.15688067,134.4910001,-25.73288704
Kazakhstan,Belarus,71580,2005,67.29149357,48.15688067,28.03209307,53.53131377
Kazakhstan,Bulgaria,705,2005,67.29149357,48.15688067,25.21552909,42.76890318
Kazakhstan,Hungary,447,2005,67.29149357,48.15688067,19.39559116,47.16277506
Kazakhstan,Poland,4071,2005,67.29149357,48.15688067,19.39012835,52.12759564
Kazakhstan,Slovakia,178,2005,67.29149357,48.15688067,19.47905218,48.70547528
Kazakhstan,Ukraine,232148,2005,67.29149357,48.15688067,31.38326469,48.99656673
Kazakhstan,Denmark,96,2005,67.29149357,48.15688067,10.02800992,55.98125296
Kazakhstan,Estonia,3968,2005,67.29149357,48.15688067,25.54248537,58.67192972
Kazakhstan,Finland,108,2005,67.29149357,48.15688067,26.2746656,64.49884603
Kazakhstan,Iceland,8,2005,67.29149357,48.15688067,-18.57396167,64.99575386
Kazakhstan,Ireland,302,2005,67.29149357,48.15688067,-8.137935687,53.1754487
Kazakhstan,Latvia,7993,2005,67.29149357,48.15688067,24.91235983,56.85085163
Kazakhstan,Lithuania,6388,2005,67.29149357,48.15688067,23.88719355,55.32610984
Kazakhstan,Norway,292,2005,67.29149357,48.15688067,15.34834656,68.75015572
Kazakhstan,Sweden,605,2005,67.29149357,48.15688067,16.74558049,62.77966519
Kazakhstan,Croatia,34,2005,67.29149357,48.15688067,16.40412899,45.08047631
Kazakhstan,Greece,25878,2005,67.29149357,48.15688067,22.95555794,39.07469623
Kazakhstan,Italy,2196,2005,67.29149357,48.15688067,12.07001339,42.79662641
Kazakhstan,Portugal,469,2005,67.29149357,48.15688067,-8.501043613,39.59550671
Kazakhstan,Slovenia,11,2005,67.29149357,48.15688067,14.80444238,46.11554772
Kazakhstan,Spain,420,2005,67.29149357,48.15688067,-3.647550473,40.24448698
Kazakhstan,Austria,853,2005,67.29149357,48.15688067,14.1264761,47.58549439
Kazakhstan,Belgium,353,2005,67.29149357,48.15688067,4.640651139,50.63981576
Kazakhstan,France,1897,2005,67.29149357,48.15688067,-2.761729445,42.17344011
Kazakhstan,Germany,671031,2005,67.29149357,48.15688067,10.38578051,51.10698181
Kazakhstan,Netherlands,90,2005,67.29149357,48.15688067,5.28144793,52.1007899
Kazakhstan,Switzerland,1689,2005,67.29149357,48.15688067,8.208674706,46.79785878
Kazakhstan,Canada,6361,2005,67.29149357,48.15688067,-98.30777028,61.36206324
Kenya,Burundi,502,2005,37.79593973,0.599880215,29.87512156,-3.359396657
Kenya,Comoros,81,2005,37.79593973,0.599880215,43.68253968,-11.87783444
Kenya,Eritrea,281,2005,37.79593973,0.599880215,38.84617011,15.36186618
Kenya,Mozambique,19664,2005,37.79593973,0.599880215,35.53367543,-17.27381643
Kenya,Rwanda,2617,2005,37.79593973,0.599880215,29.91988515,-1.990338317
Kenya,Seychelles,348,2005,37.79593973,0.599880215,55.47603279,-4.660990935
Kenya,Uganda,36105,2005,37.79593973,0.599880215,32.36907971,1.274692987
Kenya,Zambia,364,2005,37.79593973,0.599880215,27.77475946,-13.45824152
Kenya,Botswana,395,2005,37.79593973,0.599880215,23.79853368,-22.18403213
Kenya,Namibia,1152,2005,37.79593973,0.599880215,17.20963567,-22.13032568
Kenya,Ghana,13,2005,37.79593973,0.599880215,-1.216765658,7.953456435
Kenya,Egypt,120,2005,37.79593973,0.599880215,29.86190099,26.49593311
Kenya,Libya,271,2005,37.79593973,0.599880215,18.00866169,27.03094495
Kenya,Sudan,5860,2005,37.79593973,0.599880215,29.94046812,15.99035669
Kenya,Cyprus,56,2005,37.79593973,0.599880215,33.0060022,34.91667211
Kenya,Turkey,166,2005,37.79593973,0.599880215,35.16895346,39.0616029
Kenya,India,2691,2005,37.79593973,0.599880215,79.6119761,22.88578212
Kenya,Philippines,222,2005,37.79593973,0.599880215,122.8839325,11.77536778
Kenya,Mexico,43,2005,37.79593973,0.599880215,-102.5234517,23.94753724
Kenya,Argentina,4,2005,37.79593973,0.599880215,-65.17980693,-35.3813488
Kenya,Brazil,22,2005,37.79593973,0.599880215,-53.09783113,-10.78777702
Kenya,Chile,28,2005,37.79593973,0.599880215,-71.38256213,-37.73070989
Kenya,Australia,10850,2005,37.79593973,0.599880215,134.4910001,-25.73288704
Kenya,Bulgaria,9,2005,37.79593973,0.599880215,25.21552909,42.76890318
Kenya,Hungary,74,2005,37.79593973,0.599880215,19.39559116,47.16277506
Kenya,Poland,58,2005,37.79593973,0.599880215,19.39012835,52.12759564
Kenya,Slovakia,18,2005,37.79593973,0.599880215,19.47905218,48.70547528
Kenya,Denmark,1203,2005,37.79593973,0.599880215,10.02800992,55.98125296
Kenya,Finland,559,2005,37.79593973,0.599880215,26.2746656,64.49884603
Kenya,Iceland,38,2005,37.79593973,0.599880215,-18.57396167,64.99575386
Kenya,Ireland,563,2005,37.79593973,0.599880215,-8.137935687,53.1754487
Kenya,Latvia,1,2005,37.79593973,0.599880215,24.91235983,56.85085163
Kenya,Norway,1087,2005,37.79593973,0.599880215,15.34834656,68.75015572
Kenya,Sweden,1617,2005,37.79593973,0.599880215,16.74558049,62.77966519
Kenya,Greece,415,2005,37.79593973,0.599880215,22.95555794,39.07469623
Kenya,Italy,2345,2005,37.79593973,0.599880215,12.07001339,42.79662641
Kenya,Malta,34,2005,37.79593973,0.599880215,14.40523316,35.92149632
Kenya,Portugal,130,2005,37.79593973,0.599880215,-8.501043613,39.59550671
Kenya,Slovenia,19,2005,37.79593973,0.599880215,14.80444238,46.11554772
Kenya,Spain,787,2005,37.79593973,0.599880215,-3.647550473,40.24448698
Kenya,Austria,760,2005,37.79593973,0.599880215,14.1264761,47.58549439
Kenya,Belgium,775,2005,37.79593973,0.599880215,4.640651139,50.63981576
Kenya,France,1328,2005,37.79593973,0.599880215,-2.761729445,42.17344011
Kenya,Germany,8720,2005,37.79593973,0.599880215,10.38578051,51.10698181
Kenya,Netherlands,2122,2005,37.79593973,0.599880215,5.28144793,52.1007899
Kenya,Switzerland,2581,2005,37.79593973,0.599880215,8.208674706,46.79785878
Kenya,Canada,22057,2005,37.79593973,0.599880215,-98.30777028,61.36206324
Kiribati,Brazil,42,2005,-45.61110513,0.860015032,-53.09783113,-10.78777702
Kiribati,Australia,490,2005,-45.61110513,0.860015032,134.4910001,-25.73288704
Kiribati,Fiji,701,2005,-45.61110513,0.860015032,165.4519543,-17.42858032
Kiribati,Nauru,949,2005,-45.61110513,0.860015032,166.9325682,-0.51912639
Kiribati,Samoa,18,2005,-45.61110513,0.860015032,-172.1648506,-13.75324346
Kiribati,Bulgaria,4,2005,-45.61110513,0.860015032,25.21552909,42.76890318
Kiribati,Denmark,2,2005,-45.61110513,0.860015032,10.02800992,55.98125296
Kiribati,Sweden,4,2005,-45.61110513,0.860015032,16.74558049,62.77966519
Kiribati,Italy,8,2005,-45.61110513,0.860015032,12.07001339,42.79662641
Kiribati,France,12,2005,-45.61110513,0.860015032,-2.761729445,42.17344011
Kuwait,Mauritania,31,2005,47.58700459,29.33431262,-10.34779815,20.25736706
Kuwait,Algeria,944,2005,47.58700459,29.33431262,2.617323009,28.15893849
Kuwait,Egypt,2605,2005,47.58700459,29.33431262,29.86190099,26.49593311
Kuwait,Libya,8756,2005,47.58700459,29.33431262,18.00866169,27.03094495
Kuwait,Bahrain,3223,2005,47.58700459,29.33431262,50.54196932,26.04205135
Kuwait,Cyprus,155,2005,47.58700459,29.33431262,33.0060022,34.91667211
Kuwait,Iraq,395,2005,47.58700459,29.33431262,43.74353149,33.03970582
Kuwait,Jordan,1318,2005,47.58700459,29.33431262,36.77136104,31.24579091
Kuwait,Lebanon,324,2005,47.58700459,29.33431262,35.88016072,33.92306631
Kuwait,Oman,247,2005,47.58700459,29.33431262,56.09166155,20.60515333
Kuwait,Qatar,5450,2005,47.58700459,29.33431262,51.18479632,25.30601188
Kuwait,Turkey,274,2005,47.58700459,29.33431262,35.16895346,39.0616029
Kuwait,India,6872,2005,47.58700459,29.33431262,79.6119761,22.88578212
Kuwait,Philippines,45,2005,47.58700459,29.33431262,122.8839325,11.77536778
Kuwait,Brazil,10,2005,47.58700459,29.33431262,-53.09783113,-10.78777702
Kuwait,Chile,13,2005,47.58700459,29.33431262,-71.38256213,-37.73070989
Kuwait,Colombia,21,2005,47.58700459,29.33431262,-73.08114582,3.913834307
Kuwait,Australia,3120,2005,47.58700459,29.33431262,134.4910001,-25.73288704
Kuwait,Bulgaria,74,2005,47.58700459,29.33431262,25.21552909,42.76890318
Kuwait,Hungary,147,2005,47.58700459,29.33431262,19.39559116,47.16277506
Kuwait,Poland,167,2005,47.58700459,29.33431262,19.39012835,52.12759564
Kuwait,Slovakia,53,2005,47.58700459,29.33431262,19.47905218,48.70547528
Kuwait,Denmark,1160,2005,47.58700459,29.33431262,10.02800992,55.98125296
Kuwait,Finland,87,2005,47.58700459,29.33431262,26.2746656,64.49884603
Kuwait,Iceland,2,2005,47.58700459,29.33431262,-18.57396167,64.99575386
Kuwait,Ireland,235,2005,47.58700459,29.33431262,-8.137935687,53.1754487
Kuwait,Latvia,2,2005,47.58700459,29.33431262,24.91235983,56.85085163
Kuwait,Norway,200,2005,47.58700459,29.33431262,15.34834656,68.75015572
Kuwait,Sweden,1039,2005,47.58700459,29.33431262,16.74558049,62.77966519
Kuwait,Greece,145,2005,47.58700459,29.33431262,22.95555794,39.07469623
Kuwait,Italy,325,2005,47.58700459,29.33431262,12.07001339,42.79662641
Kuwait,Malta,16,2005,47.58700459,29.33431262,14.40523316,35.92149632
Kuwait,Slovenia,3,2005,47.58700459,29.33431262,14.80444238,46.11554772
Kuwait,Spain,369,2005,47.58700459,29.33431262,-3.647550473,40.24448698
Kuwait,Austria,196,2005,47.58700459,29.33431262,14.1264761,47.58549439
Kuwait,Belgium,116,2005,47.58700459,29.33431262,4.640651139,50.63981576
Kuwait,France,651,2005,47.58700459,29.33431262,-2.761729445,42.17344011
Kuwait,Netherlands,1328,2005,47.58700459,29.33431262,5.28144793,52.1007899
Kuwait,Switzerland,346,2005,47.58700459,29.33431262,8.208674706,46.79785878
Kuwait,Canada,10982,2005,47.58700459,29.33431262,-98.30777028,61.36206324
Kyrgyzstan,Egypt,55,2005,74.54165513,41.46221943,29.86190099,26.49593311
Kyrgyzstan,Azerbaijan,2927,2005,74.54165513,41.46221943,47.54599879,40.28827235
Kyrgyzstan,Cyprus,16,2005,74.54165513,41.46221943,33.0060022,34.91667211
Kyrgyzstan,Georgia,229,2005,74.54165513,41.46221943,43.50780252,42.16855755
Kyrgyzstan,Israel,2037,2005,74.54165513,41.46221943,35.00444693,31.46110101
Kyrgyzstan,Turkey,1685,2005,74.54165513,41.46221943,35.16895346,39.0616029
Kyrgyzstan,Kazakhstan,5639,2005,74.54165513,41.46221943,67.29149357,48.15688067
Kyrgyzstan,Tajikistan,11502,2005,74.54165513,41.46221943,71.01362631,38.5304539
Kyrgyzstan,Uzbekistan,5201,2005,74.54165513,41.46221943,63.14001528,41.75554225
Kyrgyzstan,Chile,6,2005,74.54165513,41.46221943,-71.38256213,-37.73070989
Kyrgyzstan,Australia,240,2005,74.54165513,41.46221943,134.4910001,-25.73288704
Kyrgyzstan,Belarus,5355,2005,74.54165513,41.46221943,28.03209307,53.53131377
Kyrgyzstan,Bulgaria,63,2005,74.54165513,41.46221943,25.21552909,42.76890318
Kyrgyzstan,Hungary,111,2005,74.54165513,41.46221943,19.39559116,47.16277506
Kyrgyzstan,Poland,102,2005,74.54165513,41.46221943,19.39012835,52.12759564
Kyrgyzstan,Slovakia,17,2005,74.54165513,41.46221943,19.47905218,48.70547528
Kyrgyzstan,Ukraine,27921,2005,74.54165513,41.46221943,31.38326469,48.99656673
Kyrgyzstan,Denmark,18,2005,74.54165513,41.46221943,10.02800992,55.98125296
Kyrgyzstan,Estonia,581,2005,74.54165513,41.46221943,25.54248537,58.67192972
Kyrgyzstan,Finland,19,2005,74.54165513,41.46221943,26.2746656,64.49884603
Kyrgyzstan,Iceland,1,2005,74.54165513,41.46221943,-18.57396167,64.99575386
Kyrgyzstan,Ireland,37,2005,74.54165513,41.46221943,-8.137935687,53.1754487
Kyrgyzstan,Latvia,1124,2005,74.54165513,41.46221943,24.91235983,56.85085163
Kyrgyzstan,Lithuania,569,2005,74.54165513,41.46221943,23.88719355,55.32610984
Kyrgyzstan,Norway,53,2005,74.54165513,41.46221943,15.34834656,68.75015572
Kyrgyzstan,Sweden,244,2005,74.54165513,41.46221943,16.74558049,62.77966519
Kyrgyzstan,Greece,386,2005,74.54165513,41.46221943,22.95555794,39.07469623
Kyrgyzstan,Italy,703,2005,74.54165513,41.46221943,12.07001339,42.79662641
Kyrgyzstan,Slovenia,3,2005,74.54165513,41.46221943,14.80444238,46.11554772
Kyrgyzstan,Spain,156,2005,74.54165513,41.46221943,-3.647550473,40.24448698
Kyrgyzstan,Austria,502,2005,74.54165513,41.46221943,14.1264761,47.58549439
Kyrgyzstan,Belgium,94,2005,74.54165513,41.46221943,4.640651139,50.63981576
Kyrgyzstan,France,454,2005,74.54165513,41.46221943,-2.761729445,42.17344011
Kyrgyzstan,Germany,51974,2005,74.54165513,41.46221943,10.38578051,51.10698181
Kyrgyzstan,Netherlands,37,2005,74.54165513,41.46221943,5.28144793,52.1007899
Kyrgyzstan,Switzerland,359,2005,74.54165513,41.46221943,8.208674706,46.79785878
Kyrgyzstan,Canada,1119,2005,74.54165513,41.46221943,-98.30777028,61.36206324
Latvia,Cyprus,109,2005,24.91235983,56.85085163,33.0060022,34.91667211
Latvia,Georgia,189,2005,24.91235983,56.85085163,43.50780252,42.16855755
Latvia,Israel,5829,2005,24.91235983,56.85085163,35.00444693,31.46110101
Latvia,Turkey,62,2005,24.91235983,56.85085163,35.16895346,39.0616029
Latvia,Kazakhstan,932,2005,24.91235983,56.85085163,67.29149357,48.15688067
Latvia,Kyrgyzstan,1351,2005,24.91235983,56.85085163,74.54165513,41.46221943
Latvia,Mexico,27,2005,24.91235983,56.85085163,-102.5234517,23.94753724
Latvia,Argentina,191,2005,24.91235983,56.85085163,-65.17980693,-35.3813488
Latvia,Brazil,70,2005,24.91235983,56.85085163,-53.09783113,-10.78777702
Latvia,Chile,51,2005,24.91235983,56.85085163,-71.38256213,-37.73070989
Latvia,Colombia,16,2005,24.91235983,56.85085163,-73.08114582,3.913834307
Latvia,Australia,6310,2005,24.91235983,56.85085163,134.4910001,-25.73288704
Latvia,Belarus,10450,2005,24.91235983,56.85085163,28.03209307,53.53131377
Latvia,Bulgaria,91,2005,24.91235983,56.85085163,25.21552909,42.76890318
Latvia,Hungary,119,2005,24.91235983,56.85085163,19.39559116,47.16277506
Latvia,Poland,1932,2005,24.91235983,56.85085163,19.39012835,52.12759564
Latvia,Slovakia,99,2005,24.91235983,56.85085163,19.47905218,48.70547528
Latvia,Ukraine,20366,2005,24.91235983,56.85085163,31.38326469,48.99656673
Latvia,Denmark,1689,2005,24.91235983,56.85085163,10.02800992,55.98125296
Latvia,Estonia,4292,2005,24.91235983,56.85085163,25.54248537,58.67192972
Latvia,Finland,666,2005,24.91235983,56.85085163,26.2746656,64.49884603
Latvia,Iceland,339,2005,24.91235983,56.85085163,-18.57396167,64.99575386
Latvia,Ireland,16717,2005,24.91235983,56.85085163,-8.137935687,53.1754487
Latvia,Lithuania,8048,2005,24.91235983,56.85085163,23.88719355,55.32610984
Latvia,Norway,697,2005,24.91235983,56.85085163,15.34834656,68.75015572
Latvia,Sweden,2715,2005,24.91235983,56.85085163,16.74558049,62.77966519
Latvia,Croatia,24,2005,24.91235983,56.85085163,16.40412899,45.08047631
Latvia,Greece,208,2005,24.91235983,56.85085163,22.95555794,39.07469623
Latvia,Italy,1918,2005,24.91235983,56.85085163,12.07001339,42.79662641
Latvia,Malta,22,2005,24.91235983,56.85085163,14.40523316,35.92149632
Latvia,Portugal,137,2005,24.91235983,56.85085163,-8.501043613,39.59550671
Latvia,Slovenia,5,2005,24.91235983,56.85085163,14.80444238,46.11554772
Latvia,Spain,1318,2005,24.91235983,56.85085163,-3.647550473,40.24448698
Latvia,Austria,625,2005,24.91235983,56.85085163,14.1264761,47.58549439
Latvia,Belgium,297,2005,24.91235983,56.85085163,4.640651139,50.63981576
Latvia,France,1852,2005,24.91235983,56.85085163,-2.761729445,42.17344011
Latvia,Germany,19481,2005,24.91235983,56.85085163,10.38578051,51.10698181
Latvia,Luxembourg,162,2005,24.91235983,56.85085163,6.071822011,49.76725361
Latvia,Netherlands,496,2005,24.91235983,56.85085163,5.28144793,52.1007899
Latvia,Switzerland,1204,2005,24.91235983,56.85085163,8.208674706,46.79785878
Latvia,Canada,6814,2005,24.91235983,56.85085163,-98.30777028,61.36206324
Lebanon,Gabon,1410,2005,35.88016072,33.92306631,11.7886287,-0.58660025
Lebanon,Namibia,48,2005,35.88016072,33.92306631,17.20963567,-22.13032568
Lebanon,Ghana,823,2005,35.88016072,33.92306631,-1.216765658,7.953456435
Lebanon,Liberia,1852,2005,35.88016072,33.92306631,-9.322075727,6.452784917
Lebanon,Mauritania,117,2005,35.88016072,33.92306631,-10.34779815,20.25736706
Lebanon,Senegal,927,2005,35.88016072,33.92306631,-14.4734924,14.36624173
Lebanon,Algeria,966,2005,35.88016072,33.92306631,2.617323009,28.15893849
Lebanon,Egypt,2767,2005,35.88016072,33.92306631,29.86190099,26.49593311
Lebanon,Libya,8972,2005,35.88016072,33.92306631,18.00866169,27.03094495
Lebanon,Morocco,915,2005,35.88016072,33.92306631,-8.456157948,29.83762955
Lebanon,Armenia,867,2005,35.88016072,33.92306631,44.92993276,40.28952569
Lebanon,Bahrain,1808,2005,35.88016072,33.92306631,50.54196932,26.04205135
Lebanon,Cyprus,1832,2005,35.88016072,33.92306631,33.0060022,34.91667211
Lebanon,Georgia,9,2005,35.88016072,33.92306631,43.50780252,42.16855755
Lebanon,Iraq,1503,2005,35.88016072,33.92306631,43.74353149,33.03970582
Lebanon,Israel,5468,2005,35.88016072,33.92306631,35.00444693,31.46110101
Lebanon,Jordan,3221,2005,35.88016072,33.92306631,36.77136104,31.24579091
Lebanon,Kuwait,4455,2005,35.88016072,33.92306631,47.58700459,29.33431262
Lebanon,Qatar,3211,2005,35.88016072,33.92306631,51.18479632,25.30601188
Lebanon,Turkey,1086,2005,35.88016072,33.92306631,35.16895346,39.0616029
Lebanon,Maldives,8,2005,35.88016072,33.92306631,73.45713004,3.7287092
Lebanon,Philippines,113,2005,35.88016072,33.92306631,122.8839325,11.77536778
Lebanon,Cuba,42,2005,35.88016072,33.92306631,-79.01605384,21.62289528
Lebanon,Dominica,23,2005,35.88016072,33.92306631,-61.357726,15.4394702
Lebanon,Belize,42,2005,35.88016072,33.92306631,-88.71010486,17.20027509
Lebanon,Guatemala,19,2005,35.88016072,33.92306631,-90.36482009,15.69403664
Lebanon,Mexico,1262,2005,35.88016072,33.92306631,-102.5234517,23.94753724
Lebanon,Panama,386,2005,35.88016072,33.92306631,-80.11915156,8.517507975
Lebanon,Argentina,1179,2005,35.88016072,33.92306631,-65.17980693,-35.3813488
Lebanon,Brazil,14281,2005,35.88016072,33.92306631,-53.09783113,-10.78777702
Lebanon,Chile,301,2005,35.88016072,33.92306631,-71.38256213,-37.73070989
Lebanon,Colombia,973,2005,35.88016072,33.92306631,-73.08114582,3.913834307
Lebanon,Ecuador,217,2005,35.88016072,33.92306631,-78.75201923,-1.423816125
Lebanon,Peru,60,2005,35.88016072,33.92306631,-74.38242685,-9.152803813
Lebanon,Australia,84900,2005,35.88016072,33.92306631,134.4910001,-25.73288704
Lebanon,Belarus,64,2005,35.88016072,33.92306631,28.03209307,53.53131377
Lebanon,Bulgaria,496,2005,35.88016072,33.92306631,25.21552909,42.76890318
Lebanon,Hungary,290,2005,35.88016072,33.92306631,19.39559116,47.16277506
Lebanon,Poland,363,2005,35.88016072,33.92306631,19.39012835,52.12759564
Lebanon,Romania,1032,2005,35.88016072,33.92306631,24.97293039,45.85243127
Lebanon,Slovakia,77,2005,35.88016072,33.92306631,19.47905218,48.70547528
Lebanon,Ukraine,1844,2005,35.88016072,33.92306631,31.38326469,48.99656673
Lebanon,Denmark,12571,2005,35.88016072,33.92306631,10.02800992,55.98125296
Lebanon,Finland,382,2005,35.88016072,33.92306631,26.2746656,64.49884603
Lebanon,Iceland,25,2005,35.88016072,33.92306631,-18.57396167,64.99575386
Lebanon,Ireland,155,2005,35.88016072,33.92306631,-8.137935687,53.1754487
Lebanon,Latvia,44,2005,35.88016072,33.92306631,24.91235983,56.85085163
