origin,id_origin,destination,id_destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Armenia,ARM,Malta,MLT,11,1990,44.92993276,40.28952569,14.40523316,35.92149632
Armenia,ARM,Portugal,PRT,16,1990,44.92993276,40.28952569,-8.501043613,39.59550671
Armenia,ARM,Spain,ESP,282,1990,44.92993276,40.28952569,-3.647550473,40.24448698
Armenia,ARM,Austria,AUT,1681,1990,44.92993276,40.28952569,14.1264761,47.58549439
Armenia,ARM,Belgium,BEL,7,1990,44.92993276,40.28952569,4.640651139,50.63981576
Armenia,ARM,France,FRA,6547,1990,44.92993276,40.28952569,-2.761729445,42.17344011
Armenia,ARM,Germany,DEU,5581,1990,44.92993276,40.28952569,10.38578051,51.10698181
Armenia,ARM,Netherlands,NLD,43,1990,44.92993276,40.28952569,5.28144793,52.1007899
Armenia,ARM,Switzerland,CHE,374,1990,44.92993276,40.28952569,8.208674706,46.79785878
Armenia,ARM,Canada,CAN,1771,1990,44.92993276,40.28952569,-98.30777028,61.36206324
Aruba,ABW,Philippines,PHL,9,1990,-69.98267711,12.52088038,122.8839325,11.77536778
Aruba,ABW,Dominica,DMA,17,1990,-69.98267711,12.52088038,-61.357726,15.4394702
Aruba,ABW,Argentina,ARG,1,1990,-69.98267711,12.52088038,-65.17980693,-35.3813488
Aruba,ABW,Chile,CHL,50,1990,-69.98267711,12.52088038,-71.38256213,-37.73070989
Aruba,ABW,Colombia,COL,283,1990,-69.98267711,12.52088038,-73.08114582,3.913834307
Aruba,ABW,Australia,AUS,26,1990,-69.98267711,12.52088038,134.4910001,-25.73288704
Aruba,ABW,Bulgaria,BGR,1,1990,-69.98267711,12.52088038,25.21552909,42.76890318
Aruba,ABW,Denmark,DNK,5,1990,-69.98267711,12.52088038,10.02800992,55.98125296
Aruba,ABW,Ireland,IRL,1,1990,-69.98267711,12.52088038,-8.137935687,53.1754487
Aruba,ABW,Latvia,LVA,1,1990,-69.98267711,12.52088038,24.91235983,56.85085163
Aruba,ABW,Greece,GRC,41,1990,-69.98267711,12.52088038,22.95555794,39.07469623
Aruba,ABW,France,FRA,10,1990,-69.98267711,12.52088038,-2.761729445,42.17344011
Aruba,ABW,Netherlands,NLD,557,1990,-69.98267711,12.52088038,5.28144793,52.1007899
Aruba,ABW,Canada,CAN,523,1990,-69.98267711,12.52088038,-98.30777028,61.36206324
Australia,AUS,Seychelles,SYC,67,1990,134.4910001,-25.73288704,55.47603279,-4.660990935
Australia,AUS,Zambia,ZMB,81,1990,134.4910001,-25.73288704,27.77475946,-13.45824152
Australia,AUS,Botswana,BWA,120,1990,134.4910001,-25.73288704,23.79853368,-22.18403213
Australia,AUS,Namibia,NAM,793,1990,134.4910001,-25.73288704,17.20963567,-22.13032568
Australia,AUS,Ghana,GHA,17,1990,134.4910001,-25.73288704,-1.216765658,7.953456435
Australia,AUS,Egypt,EGY,525,1990,134.4910001,-25.73288704,29.86190099,26.49593311
Australia,AUS,Libya,LBY,1499,1990,134.4910001,-25.73288704,18.00866169,27.03094495
Australia,AUS,Cyprus,CYP,741,1990,134.4910001,-25.73288704,33.0060022,34.91667211
Australia,AUS,Israel,ISR,2102,1990,134.4910001,-25.73288704,35.00444693,31.46110101
Australia,AUS,Jordan,JOR,188,1990,134.4910001,-25.73288704,36.77136104,31.24579091
Australia,AUS,Turkey,TUR,2910,1990,134.4910001,-25.73288704,35.16895346,39.0616029
Australia,AUS,Bhutan,BTN,12,1990,134.4910001,-25.73288704,90.40188155,27.41106589
Australia,AUS,India,IND,3116,1990,134.4910001,-25.73288704,79.6119761,22.88578212
Australia,AUS,Maldives,MDV,37,1990,134.4910001,-25.73288704,73.45713004,3.7287092
Australia,AUS,China,CHN,2417,1990,134.4910001,-25.73288704,103.8190735,36.56176546
Australia,AUS,Japan,JPN,3976,1990,134.4910001,-25.73288704,138.0308956,37.59230135
Australia,AUS,Mongolia,MNG,3,1990,134.4910001,-25.73288704,103.0529976,46.82681544
Australia,AUS,Cambodia,KHM,54,1990,134.4910001,-25.73288704,104.9069432,12.72004786
Australia,AUS,Indonesia,IDN,5963,1990,134.4910001,-25.73288704,117.2401137,-2.215054563
Australia,AUS,Malaysia,MYS,1851,1990,134.4910001,-25.73288704,109.6976228,3.789868456
Australia,AUS,Philippines,PHL,943,1990,134.4910001,-25.73288704,122.8839325,11.77536778
Australia,AUS,Singapore,SGP,2913,1990,134.4910001,-25.73288704,103.8172559,1.358760871
Australia,AUS,Thailand,THA,593,1990,134.4910001,-25.73288704,101.0028813,15.11815794
Australia,AUS,Barbados,BRB,24,1990,134.4910001,-25.73288704,-59.559797,13.18145428
Australia,AUS,Dominica,DMA,3,1990,134.4910001,-25.73288704,-61.357726,15.4394702
Australia,AUS,Guatemala,GTM,47,1990,134.4910001,-25.73288704,-90.36482009,15.69403664
Australia,AUS,Mexico,MEX,116,1990,134.4910001,-25.73288704,-102.5234517,23.94753724
Australia,AUS,Panama,PAN,115,1990,134.4910001,-25.73288704,-80.11915156,8.517507975
Australia,AUS,Argentina,ARG,625,1990,134.4910001,-25.73288704,-65.17980693,-35.3813488
Australia,AUS,Brazil,BRA,297,1990,134.4910001,-25.73288704,-53.09783113,-10.78777702
Australia,AUS,Chile,CHL,675,1990,134.4910001,-25.73288704,-71.38256213,-37.73070989
Australia,AUS,Colombia,COL,202,1990,134.4910001,-25.73288704,-73.08114582,3.913834307
Australia,AUS,Ecuador,ECU,125,1990,134.4910001,-25.73288704,-78.75201923,-1.423816125
Australia,AUS,Peru,PER,366,1990,134.4910001,-25.73288704,-74.38242685,-9.152803813
Australia,AUS,Fiji,FJI,1306,1990,134.4910001,-25.73288704,165.4519543,-17.42858032
Australia,AUS,Vanuatu,VUT,442,1990,134.4910001,-25.73288704,167.6864464,-16.22640909
Australia,AUS,Kiribati,KIR,64,1990,134.4910001,-25.73288704,-45.61110513,0.860015032
Australia,AUS,Nauru,NRU,202,1990,134.4910001,-25.73288704,166.9325682,-0.51912639
Australia,AUS,Niue,NIU,11,1990,134.4910001,-25.73288704,-169.8699468,-19.04945708
Australia,AUS,Samoa,WSM,236,1990,134.4910001,-25.73288704,-172.1648506,-13.75324346
Australia,AUS,Belarus,BLR,21,1990,134.4910001,-25.73288704,28.03209307,53.53131377
Australia,AUS,Bulgaria,BGR,13,1990,134.4910001,-25.73288704,25.21552909,42.76890318
Australia,AUS,Hungary,HUN,832,1990,134.4910001,-25.73288704,19.39559116,47.16277506
Australia,AUS,Poland,POL,863,1990,134.4910001,-25.73288704,19.39012835,52.12759564
Australia,AUS,Romania,ROU,17,1990,134.4910001,-25.73288704,24.97293039,45.85243127
Australia,AUS,Slovakia,SVK,18,1990,134.4910001,-25.73288704,19.47905218,48.70547528
Australia,AUS,Denmark,DNK,981,1990,134.4910001,-25.73288704,10.02800992,55.98125296
Australia,AUS,Finland,FIN,452,1990,134.4910001,-25.73288704,26.2746656,64.49884603
Australia,AUS,Iceland,ISL,60,1990,134.4910001,-25.73288704,-18.57396167,64.99575386
Australia,AUS,Ireland,IRL,532,1990,134.4910001,-25.73288704,-8.137935687,53.1754487
Australia,AUS,Latvia,LVA,45,1990,134.4910001,-25.73288704,24.91235983,56.85085163
Australia,AUS,Lithuania,LTU,22,1990,134.4910001,-25.73288704,23.88719355,55.32610984
Australia,AUS,Norway,NOR,797,1990,134.4910001,-25.73288704,15.34834656,68.75015572
Australia,AUS,Sweden,SWE,1760,1990,134.4910001,-25.73288704,16.74558049,62.77966519
Australia,AUS,Andorra,AND,36,1990,134.4910001,-25.73288704,1.560543779,42.54229102
Australia,AUS,Croatia,HRV,694,1990,134.4910001,-25.73288704,16.40412899,45.08047631
Australia,AUS,Greece,GRC,19643,1990,134.4910001,-25.73288704,22.95555794,39.07469623
Australia,AUS,Italy,ITA,8059,1990,134.4910001,-25.73288704,12.07001339,42.79662641
Australia,AUS,Malta,MLT,3435,1990,134.4910001,-25.73288704,14.40523316,35.92149632
Australia,AUS,Portugal,PRT,348,1990,134.4910001,-25.73288704,-8.501043613,39.59550671
Australia,AUS,Slovenia,SVN,226,1990,134.4910001,-25.73288704,14.80444238,46.11554772
Australia,AUS,Spain,ESP,2358,1990,134.4910001,-25.73288704,-3.647550473,40.24448698
Australia,AUS,Austria,AUT,1371,1990,134.4910001,-25.73288704,14.1264761,47.58549439
Australia,AUS,Belgium,BEL,681,1990,134.4910001,-25.73288704,4.640651139,50.63981576
Australia,AUS,France,FRA,3931,1990,134.4910001,-25.73288704,-2.761729445,42.17344011
Australia,AUS,Germany,DEU,6205,1990,134.4910001,-25.73288704,10.38578051,51.10698181
Australia,AUS,Luxembourg,LUX,74,1990,134.4910001,-25.73288704,6.071822011,49.76725361
Australia,AUS,Netherlands,NLD,7853,1990,134.4910001,-25.73288704,5.28144793,52.1007899
Australia,AUS,Switzerland,CHE,3033,1990,134.4910001,-25.73288704,8.208674706,46.79785878
Australia,AUS,Bermuda,BMU,37,1990,134.4910001,-25.73288704,-64.7545589,32.31367802
Australia,AUS,Canada,CAN,13390,1990,134.4910001,-25.73288704,-98.30777028,61.36206324
Austria,AUT,Namibia,NAM,901,1990,14.1264761,47.58549439,17.20963567,-22.13032568
Austria,AUT,Egypt,EGY,716,1990,14.1264761,47.58549439,29.86190099,26.49593311
Austria,AUT,Libya,LBY,2044,1990,14.1264761,47.58549439,18.00866169,27.03094495
Austria,AUT,Cyprus,CYP,88,1990,14.1264761,47.58549439,33.0060022,34.91667211
Austria,AUT,Israel,ISR,6373,1990,14.1264761,47.58549439,35.00444693,31.46110101
Austria,AUT,Jordan,JOR,78,1990,14.1264761,47.58549439,36.77136104,31.24579091
Austria,AUT,Turkey,TUR,6979,1990,14.1264761,47.58549439,35.16895346,39.0616029
Austria,AUT,Tajikistan,TJK,98,1990,14.1264761,47.58549439,71.01362631,38.5304539
Austria,AUT,Maldives,MDV,50,1990,14.1264761,47.58549439,73.45713004,3.7287092
Austria,AUT,Japan,JPN,309,1990,14.1264761,47.58549439,138.0308956,37.59230135
Austria,AUT,Mongolia,MNG,3,1990,14.1264761,47.58549439,103.0529976,46.82681544
Austria,AUT,Philippines,PHL,92,1990,14.1264761,47.58549439,122.8839325,11.77536778
Austria,AUT,Haiti,HTI,170,1990,14.1264761,47.58549439,-72.68527509,18.93502563
Austria,AUT,Mexico,MEX,429,1990,14.1264761,47.58549439,-102.5234517,23.94753724
Austria,AUT,Nicaragua,NIC,54,1990,14.1264761,47.58549439,-85.0305297,12.84709429
Austria,AUT,Panama,PAN,41,1990,14.1264761,47.58549439,-80.11915156,8.517507975
Austria,AUT,Argentina,ARG,4256,1990,14.1264761,47.58549439,-65.17980693,-35.3813488
Austria,AUT,Brazil,BRA,4756,1990,14.1264761,47.58549439,-53.09783113,-10.78777702
Austria,AUT,Chile,CHL,594,1990,14.1264761,47.58549439,-71.38256213,-37.73070989
Austria,AUT,Colombia,COL,280,1990,14.1264761,47.58549439,-73.08114582,3.913834307
Austria,AUT,Ecuador,ECU,182,1990,14.1264761,47.58549439,-78.75201923,-1.423816125
Austria,AUT,Peru,PER,122,1990,14.1264761,47.58549439,-74.38242685,-9.152803813
Austria,AUT,Australia,AUS,22977,1990,14.1264761,47.58549439,134.4910001,-25.73288704
Austria,AUT,Belarus,BLR,44,1990,14.1264761,47.58549439,28.03209307,53.53131377
Austria,AUT,Bulgaria,BGR,26,1990,14.1264761,47.58549439,25.21552909,42.76890318
Austria,AUT,Hungary,HUN,5206,1990,14.1264761,47.58549439,19.39559116,47.16277506
Austria,AUT,Poland,POL,6119,1990,14.1264761,47.58549439,19.39012835,52.12759564
Austria,AUT,Romania,ROU,722,1990,14.1264761,47.58549439,24.97293039,45.85243127
Austria,AUT,Slovakia,SVK,281,1990,14.1264761,47.58549439,19.47905218,48.70547528
Austria,AUT,Denmark,DNK,1275,1990,14.1264761,47.58549439,10.02800992,55.98125296
Austria,AUT,Finland,FIN,253,1990,14.1264761,47.58549439,26.2746656,64.49884603
Austria,AUT,Iceland,ISL,52,1990,14.1264761,47.58549439,-18.57396167,64.99575386
Austria,AUT,Ireland,IRL,49,1990,14.1264761,47.58549439,-8.137935687,53.1754487
Austria,AUT,Latvia,LVA,50,1990,14.1264761,47.58549439,24.91235983,56.85085163
Austria,AUT,Lithuania,LTU,48,1990,14.1264761,47.58549439,23.88719355,55.32610984
Austria,AUT,Norway,NOR,997,1990,14.1264761,47.58549439,15.34834656,68.75015572
Austria,AUT,Sweden,SWE,4731,1990,14.1264761,47.58549439,16.74558049,62.77966519
Austria,AUT,Croatia,HRV,1265,1990,14.1264761,47.58549439,16.40412899,45.08047631
Austria,AUT,Greece,GRC,3523,1990,14.1264761,47.58549439,22.95555794,39.07469623
Austria,AUT,Italy,ITA,16037,1990,14.1264761,47.58549439,12.07001339,42.79662641
Austria,AUT,Malta,MLT,18,1990,14.1264761,47.58549439,14.40523316,35.92149632
Austria,AUT,Portugal,PRT,113,1990,14.1264761,47.58549439,-8.501043613,39.59550671
Austria,AUT,Slovenia,SVN,4461,1990,14.1264761,47.58549439,14.80444238,46.11554772
Austria,AUT,Spain,ESP,2259,1990,14.1264761,47.58549439,-3.647550473,40.24448698
Austria,AUT,Belgium,BEL,1293,1990,14.1264761,47.58549439,4.640651139,50.63981576
Austria,AUT,France,FRA,11675,1990,14.1264761,47.58549439,-2.761729445,42.17344011
Austria,AUT,Germany,DEU,189349,1990,14.1264761,47.58549439,10.38578051,51.10698181
Austria,AUT,Liechtenstein,LIE,2021,1990,14.1264761,47.58549439,9.535743118,47.13665835
Austria,AUT,Luxembourg,LUX,512,1990,14.1264761,47.58549439,6.071822011,49.76725361
Austria,AUT,Netherlands,NLD,6902,1990,14.1264761,47.58549439,5.28144793,52.1007899
Austria,AUT,Switzerland,CHE,48450,1990,14.1264761,47.58549439,8.208674706,46.79785878
Austria,AUT,Bermuda,BMU,26,1990,14.1264761,47.58549439,-64.7545589,32.31367802
Austria,AUT,Canada,CAN,25600,1990,14.1264761,47.58549439,-98.30777028,61.36206324
Azerbaijan,AZE,Egypt,EGY,24,1990,47.54599879,40.28827235,29.86190099,26.49593311
Azerbaijan,AZE,Armenia,ARM,464459,1990,47.54599879,40.28827235,44.92993276,40.28952569
Azerbaijan,AZE,Cyprus,CYP,9,1990,47.54599879,40.28827235,33.0060022,34.91667211
Azerbaijan,AZE,Georgia,GEO,7911,1990,47.54599879,40.28827235,43.50780252,42.16855755
Azerbaijan,AZE,Israel,ISR,14696,1990,47.54599879,40.28827235,35.00444693,31.46110101
Azerbaijan,AZE,Turkey,TUR,4062,1990,47.54599879,40.28827235,35.16895346,39.0616029
Azerbaijan,AZE,Kazakhstan,KAZ,35789,1990,47.54599879,40.28827235,67.29149357,48.15688067
Azerbaijan,AZE,Kyrgyzstan,KGZ,14455,1990,47.54599879,40.28827235,74.54165513,41.46221943
Azerbaijan,AZE,Tajikistan,TJK,257,1990,47.54599879,40.28827235,71.01362631,38.5304539
Azerbaijan,AZE,Turkmenistan,TKM,11793,1990,47.54599879,40.28827235,59.37100021,39.11554137
Azerbaijan,AZE,Uzbekistan,UZB,23261,1990,47.54599879,40.28827235,63.14001528,41.75554225
Azerbaijan,AZE,Chile,CHL,3,1990,47.54599879,40.28827235,-71.38256213,-37.73070989
Azerbaijan,AZE,Australia,AUS,99,1990,47.54599879,40.28827235,134.4910001,-25.73288704
Azerbaijan,AZE,Belarus,BLR,15651,1990,47.54599879,40.28827235,28.03209307,53.53131377
Azerbaijan,AZE,Bulgaria,BGR,8,1990,47.54599879,40.28827235,25.21552909,42.76890318
Azerbaijan,AZE,Hungary,HUN,134,1990,47.54599879,40.28827235,19.39559116,47.16277506
Azerbaijan,AZE,Poland,POL,356,1990,47.54599879,40.28827235,19.39012835,52.12759564
Azerbaijan,AZE,Slovakia,SVK,4,1990,47.54599879,40.28827235,19.47905218,48.70547528
Azerbaijan,AZE,Ukraine,UKR,81482,1990,47.54599879,40.28827235,31.38326469,48.99656673
Azerbaijan,AZE,Denmark,DNK,84,1990,47.54599879,40.28827235,10.02800992,55.98125296
Azerbaijan,AZE,Estonia,EST,2211,1990,47.54599879,40.28827235,25.54248537,58.67192972
Azerbaijan,AZE,Iceland,ISL,2,1990,47.54599879,40.28827235,-18.57396167,64.99575386
Azerbaijan,AZE,Ireland,IRL,10,1990,47.54599879,40.28827235,-8.137935687,53.1754487
Azerbaijan,AZE,Latvia,LVA,1399,1990,47.54599879,40.28827235,24.91235983,56.85085163
Azerbaijan,AZE,Lithuania,LTU,2193,1990,47.54599879,40.28827235,23.88719355,55.32610984
Azerbaijan,AZE,Sweden,SWE,148,1990,47.54599879,40.28827235,16.74558049,62.77966519
Azerbaijan,AZE,Greece,GRC,171,1990,47.54599879,40.28827235,22.95555794,39.07469623
Azerbaijan,AZE,Italy,ITA,6,1990,47.54599879,40.28827235,12.07001339,42.79662641
Azerbaijan,AZE,Portugal,PRT,2,1990,47.54599879,40.28827235,-8.501043613,39.59550671
Azerbaijan,AZE,Spain,ESP,35,1990,47.54599879,40.28827235,-3.647550473,40.24448698
Azerbaijan,AZE,Austria,AUT,592,1990,47.54599879,40.28827235,14.1264761,47.58549439
Azerbaijan,AZE,Belgium,BEL,8,1990,47.54599879,40.28827235,4.640651139,50.63981576
Azerbaijan,AZE,France,FRA,400,1990,47.54599879,40.28827235,-2.761729445,42.17344011
Azerbaijan,AZE,Germany,DEU,600,1990,47.54599879,40.28827235,10.38578051,51.10698181
Azerbaijan,AZE,Netherlands,NLD,40,1990,47.54599879,40.28827235,5.28144793,52.1007899
Azerbaijan,AZE,Switzerland,CHE,119,1990,47.54599879,40.28827235,8.208674706,46.79785878
Azerbaijan,AZE,Canada,CAN,1041,1990,47.54599879,40.28827235,-98.30777028,61.36206324
Bahrain,BHR,Namibia,NAM,72,1990,50.54196932,26.04205135,17.20963567,-22.13032568
Bahrain,BHR,Egypt,EGY,382,1990,50.54196932,26.04205135,29.86190099,26.49593311
Bahrain,BHR,Libya,LBY,1091,1990,50.54196932,26.04205135,18.00866169,27.03094495
Bahrain,BHR,Cyprus,CYP,27,1990,50.54196932,26.04205135,33.0060022,34.91667211
Bahrain,BHR,Jordan,JOR,143,1990,50.54196932,26.04205135,36.77136104,31.24579091
Bahrain,BHR,Kuwait,KWT,189,1990,50.54196932,26.04205135,47.58700459,29.33431262
Bahrain,BHR,Lebanon,LBN,65,1990,50.54196932,26.04205135,35.88016072,33.92306631
Bahrain,BHR,Oman,OMN,106,1990,50.54196932,26.04205135,56.09166155,20.60515333
Bahrain,BHR,Qatar,QAT,54,1990,50.54196932,26.04205135,51.18479632,25.30601188
Bahrain,BHR,Bangladesh,BGD,89,1990,50.54196932,26.04205135,90.23812743,23.86731158
Bahrain,BHR,Philippines,PHL,19,1990,50.54196932,26.04205135,122.8839325,11.77536778
Bahrain,BHR,Argentina,ARG,28,1990,50.54196932,26.04205135,-65.17980693,-35.3813488
Bahrain,BHR,Chile,CHL,3,1990,50.54196932,26.04205135,-71.38256213,-37.73070989
Bahrain,BHR,Australia,AUS,493,1990,50.54196932,26.04205135,134.4910001,-25.73288704
Bahrain,BHR,Bulgaria,BGR,1,1990,50.54196932,26.04205135,25.21552909,42.76890318
Bahrain,BHR,Hungary,HUN,13,1990,50.54196932,26.04205135,19.39559116,47.16277506
Bahrain,BHR,Denmark,DNK,67,1990,50.54196932,26.04205135,10.02800992,55.98125296
Bahrain,BHR,Finland,FIN,2,1990,50.54196932,26.04205135,26.2746656,64.49884603
Bahrain,BHR,Ireland,IRL,16,1990,50.54196932,26.04205135,-8.137935687,53.1754487
Bahrain,BHR,Norway,NOR,6,1990,50.54196932,26.04205135,15.34834656,68.75015572
Bahrain,BHR,Sweden,SWE,42,1990,50.54196932,26.04205135,16.74558049,62.77966519
Bahrain,BHR,Greece,GRC,5,1990,50.54196932,26.04205135,22.95555794,39.07469623
Bahrain,BHR,Spain,ESP,3,1990,50.54196932,26.04205135,-3.647550473,40.24448698
Bahrain,BHR,Austria,AUT,12,1990,50.54196932,26.04205135,14.1264761,47.58549439
Bahrain,BHR,Belgium,BEL,55,1990,50.54196932,26.04205135,4.640651139,50.63981576
Bahrain,BHR,France,FRA,55,1990,50.54196932,26.04205135,-2.761729445,42.17344011
Bahrain,BHR,Netherlands,NLD,49,1990,50.54196932,26.04205135,5.28144793,52.1007899
Bahrain,BHR,Switzerland,CHE,78,1990,50.54196932,26.04205135,8.208674706,46.79785878
Bahrain,BHR,Canada,CAN,297,1990,50.54196932,26.04205135,-98.30777028,61.36206324
Bangladesh,BGD,Mauritius,MUS,71,1990,90.23812743,23.86731158,57.57120551,-20.27768704
Bangladesh,BGD,Seychelles,SYC,11,1990,90.23812743,23.86731158,55.47603279,-4.660990935
Bangladesh,BGD,Uganda,UGA,49,1990,90.23812743,23.86731158,32.36907971,1.274692987
Bangladesh,BGD,Namibia,NAM,48,1990,90.23812743,23.86731158,17.20963567,-22.13032568
Bangladesh,BGD,Egypt,EGY,112,1990,90.23812743,23.86731158,29.86190099,26.49593311
Bangladesh,BGD,Libya,LBY,318,1990,90.23812743,23.86731158,18.00866169,27.03094495
Bangladesh,BGD,Bahrain,BHR,20442,1990,90.23812743,23.86731158,50.54196932,26.04205135
Bangladesh,BGD,Cyprus,CYP,162,1990,90.23812743,23.86731158,33.0060022,34.91667211
Bangladesh,BGD,Jordan,JOR,948,1990,90.23812743,23.86731158,36.77136104,31.24579091
Bangladesh,BGD,Kuwait,KWT,126783,1990,90.23812743,23.86731158,47.58700459,29.33431262
Bangladesh,BGD,Lebanon,LBN,433,1990,90.23812743,23.86731158,35.88016072,33.92306631
Bangladesh,BGD,Oman,OMN,50041,1990,90.23812743,23.86731158,56.09166155,20.60515333
Bangladesh,BGD,Qatar,QAT,36556,1990,90.23812743,23.86731158,51.18479632,25.30601188
Bangladesh,BGD,Turkey,TUR,79,1990,90.23812743,23.86731158,35.16895346,39.0616029
Bangladesh,BGD,Bhutan,BTN,24,1990,90.23812743,23.86731158,90.40188155,27.41106589
Bangladesh,BGD,India,IND,4375155,1990,90.23812743,23.86731158,79.6119761,22.88578212
Bangladesh,BGD,Maldives,MDV,1623,1990,90.23812743,23.86731158,73.45713004,3.7287092
Bangladesh,BGD,Nepal,NPL,500,1990,90.23812743,23.86731158,83.9158264,28.24891365
Bangladesh,BGD,China,CHN,1858,1990,90.23812743,23.86731158,103.8190735,36.56176546
Bangladesh,BGD,Japan,JPN,2110,1990,90.23812743,23.86731158,138.0308956,37.59230135
Bangladesh,BGD,Malaysia,MYS,23930,1990,90.23812743,23.86731158,109.6976228,3.789868456
Bangladesh,BGD,Myanmar,MMR,1370,1990,90.23812743,23.86731158,96.48843321,21.18566599
Bangladesh,BGD,Philippines,PHL,70,1990,90.23812743,23.86731158,122.8839325,11.77536778
Bangladesh,BGD,Singapore,SGP,8818,1990,90.23812743,23.86731158,103.8172559,1.358760871
Bangladesh,BGD,Thailand,THA,725,1990,90.23812743,23.86731158,101.0028813,15.11815794
Bangladesh,BGD,Mexico,MEX,35,1990,90.23812743,23.86731158,-102.5234517,23.94753724
Bangladesh,BGD,Panama,PAN,7,1990,90.23812743,23.86731158,-80.11915156,8.517507975
Bangladesh,BGD,Australia,AUS,2315,1990,90.23812743,23.86731158,134.4910001,-25.73288704
Bangladesh,BGD,Fiji,FJI,1368,1990,90.23812743,23.86731158,165.4519543,-17.42858032
Bangladesh,BGD,Bulgaria,BGR,22,1990,90.23812743,23.86731158,25.21552909,42.76890318
Bangladesh,BGD,Hungary,HUN,60,1990,90.23812743,23.86731158,19.39559116,47.16277506
Bangladesh,BGD,Poland,POL,60,1990,90.23812743,23.86731158,19.39012835,52.12759564
Bangladesh,BGD,Romania,ROU,3,1990,90.23812743,23.86731158,24.97293039,45.85243127
Bangladesh,BGD,Denmark,DNK,241,1990,90.23812743,23.86731158,10.02800992,55.98125296
Bangladesh,BGD,Finland,FIN,115,1990,90.23812743,23.86731158,26.2746656,64.49884603
Bangladesh,BGD,Ireland,IRL,157,1990,90.23812743,23.86731158,-8.137935687,53.1754487
Bangladesh,BGD,Latvia,LVA,3,1990,90.23812743,23.86731158,24.91235983,56.85085163
Bangladesh,BGD,Norway,NOR,558,1990,90.23812743,23.86731158,15.34834656,68.75015572
Bangladesh,BGD,Sweden,SWE,2307,1990,90.23812743,23.86731158,16.74558049,62.77966519
Bangladesh,BGD,Greece,GRC,7665,1990,90.23812743,23.86731158,22.95555794,39.07469623
Bangladesh,BGD,Italy,ITA,5421,1990,90.23812743,23.86731158,12.07001339,42.79662641
Bangladesh,BGD,Malta,MLT,6,1990,90.23812743,23.86731158,14.40523316,35.92149632
